filename,text,up_votes,down_votes,age,gender,accent,duration,pitch,intensity,spectral_centroid
cv-valid-test/sample-000745.mp3,why didn't you tell me,3,0,fifties,female,australia,,,,
cv-valid-test/sample-000748.mp3,i would have won the junior olympics if not for those medaling kids,5,0,sixties,female,us,6.192,1640.655029296875,0.015523025766015053,3640.6074976517257
cv-valid-test/sample-000752.mp3,they worked from early morning till late evening,1,0,twenties,female,us,3.792,1827.22021484375,0.00639647850766778,2680.757528377895
cv-valid-test/sample-000753.mp3,but the boy never took his eye off his new friend,2,0,seventies,male,canada,,,,
cv-valid-test/sample-000755.mp3,the alchemist turned to the boy,4,0,fourties,male,england,2.808,1528.8575439453125,0.013611366972327232,2919.3334350508053
cv-valid-test/sample-000758.mp3,that's an inherent disadvantage,1,0,fourties,male,us,3.144,1419.403076171875,0.046002279967069626,3363.700974377694
cv-valid-test/sample-000763.mp3,i read only what the birds wanted to tell me,1,0,fourties,female,us,,,,
cv-valid-test/sample-000764.mp3,a practice of infidels he said to himself,3,0,fifties,female,england,,,,
cv-valid-test/sample-000772.mp3,you can't do that,1,0,fourties,female,england,1.632,1782.5819091796875,0.01783880405128002,3638.5646938872624
cv-valid-test/sample-000775.mp3,most meteorites are more or less rounded,1,0,fourties,male,us,2.976,1182.7828369140625,0.08089259266853333,1418.555830346834
cv-valid-test/sample-000777.mp3,the area was swirling in dust so intense that it hid the moon from view,7,0,fifties,male,us,,,,
cv-valid-test/sample-000785.mp3,why was it that he wanted the boy to serve as his instrument,3,0,twenties,male,us,,,,
cv-valid-test/sample-000787.mp3,neither the radar nor the other instruments detected the stealth bomber,1,0,fourties,male,england,,,,
cv-valid-test/sample-000793.mp3,at that point in their lives everything is clear and everything is possible,1,0,thirties,female,us,,,,
cv-valid-test/sample-000795.mp3,i have never seen a rothschild before,1,0,twenties,male,us,,,,
cv-valid-test/sample-000799.mp3,it was just that he couldn't grasp what it meant,3,0,teens,male,england,,,,
cv-valid-test/sample-000802.mp3,she's going to lose her mind when she finds out,5,0,thirties,male,england,,,,
cv-valid-test/sample-000820.mp3,come on in here now,1,0,fifties,female,indian,2.496,2113.07666015625,0.01914394460618496,2779.9834648745996
cv-valid-test/sample-000821.mp3,but only speak a word and my servant will be healed,2,0,seventies,male,us,,,,
cv-valid-test/sample-000826.mp3,i got ways of making them talk,1,0,fourties,male,canada,,,,
cv-valid-test/sample-000829.mp3,it was as if it quivered but really this was the telescope vibrating,3,0,fifties,male,canada,,,,
cv-valid-test/sample-000832.mp3,ogilvy told him everything that he had seen,4,0,thirties,male,canada,,,,
cv-valid-test/sample-000836.mp3,what is a foreigner doing here asked another of the men,3,0,thirties,male,australia,,,,
cv-valid-test/sample-000838.mp3,i forgot my hat,1,0,thirties,female,newzealand,,,,
cv-valid-test/sample-000842.mp3,work has been rough in the last few months because of a major project launch,2,0,thirties,male,england,,,,
cv-valid-test/sample-000843.mp3,the boy watched the exchange with fascination,3,0,teens,male,us,,,,
cv-valid-test/sample-000844.mp3,from the railway station in the distance came the sound of trains ringing and rumbling,2,0,seventies,female,england,,,,
cv-valid-test/sample-000845.mp3,he told her about the morning's meeting,2,0,twenties,male,us,,,,
cv-valid-test/sample-000846.mp3,those are the rules of war the leader explained,2,1,fourties,male,england,,,,
cv-valid-test/sample-000852.mp3,then you taught me something of the universal language and the soul of the world,2,0,teens,male,australia,,,,
cv-valid-test/sample-000857.mp3,vibrations of peace throughout the tent,3,0,thirties,male,england,2.376,1271.72802734375,0.0302702859044075,1560.8815361694146
cv-valid-test/sample-000859.mp3,there was a full moon and the boy told the englishman the story of his life,34,0,thirties,female,us,,,,
cv-valid-test/sample-000862.mp3,he got up early with the idea of finding it,4,0,thirties,male,us,,,,
cv-valid-test/sample-000865.mp3,but i was also stumbling because i couldnt look away from these things,1,0,teens,male,england,3.624,2067.155029296875,0.07705492526292801,2790.980683815184
cv-valid-test/sample-000866.mp3,there's millions of ways,1,0,thirties,male,ireland,,,,
cv-valid-test/sample-000871.mp3,robin had some sort of date with tracy,4,0,thirties,male,australia,,,,
cv-valid-test/sample-000874.mp3,mary told me that she got to meet up with you while she was back in san francisco,1,0,sixties,female,us,,,,
cv-valid-test/sample-000880.mp3,instead the stranger lowered it slowly until the point touched the boy's forehead,1,0,fourties,male,us,,,,
cv-valid-test/sample-000883.mp3,always heed the omens the old king had said,1,0,thirties,female,us,5.064,1478.4593505859375,0.03723016008734703,1771.3366079358216
cv-valid-test/sample-000884.mp3,and this is for me said the alchemist keeping one of the parts,1,0,thirties,female,us,6.024,1868.6112060546875,0.0043245465494692326,4198.10131023178
cv-valid-test/sample-000885.mp3,so what is salem like he asked trying to get some sort of clue,1,0,thirties,male,canada,,,,
cv-valid-test/sample-000890.mp3,i get thirty dollars a week,1,0,thirties,male,us,2.784,1889.5958251953125,0.05838059261441231,3125.9386600007515
cv-valid-test/sample-000895.mp3,the boy closed his book,4,0,fifties,male,us,,,,
cv-valid-test/sample-000902.mp3,they walked in from the rain all dishevelled and steaming,1,0,fourties,male,us,,,,
cv-valid-test/sample-000906.mp3,the ladder of the fire truck was not long enough,2,0,fifties,female,indian,,,,
cv-valid-test/sample-000907.mp3,is she coming back here,2,0,fifties,male,us,2.736,1648.43115234375,0.035939715802669525,3477.624441300513
cv-valid-test/sample-000909.mp3,the first rule of don't fight club is let's talk about it,6,0,fourties,male,us,3.648,1775.137451171875,0.09349881112575531,3072.1315365082723
cv-valid-test/sample-000911.mp3,i understand sheep they're no longer a problem and they can be good friends,1,0,fourties,male,england,,,,
cv-valid-test/sample-000912.mp3,we're all excited around here,1,0,teens,male,us,1.776,1855.088623046875,0.048192862421274185,2513.4143002199066
cv-valid-test/sample-000913.mp3,there's one that says 'everything that happens once can never happen again,3,0,fifties,female,us,5.664,1069.7215576171875,0.0915764793753624,1623.0434383680974
cv-valid-test/sample-000914.mp3,it's extremely suspicious that there's no information about brains that didn't come from a brain,5,0,thirties,female,us,,,,
cv-valid-test/sample-000924.mp3,there were mountains in the distance,3,0,twenties,male,ireland,,,,
cv-valid-test/sample-000928.mp3,if we serve tea in crystal the shop is going to expand,1,0,teens,male,scotland,,,,
cv-valid-test/sample-000931.mp3,all i saw was an army said the boy,3,0,twenties,female,us,,,,
cv-valid-test/sample-000940.mp3,then he dropped his spade picked up his jacket and came out into the road,3,0,twenties,male,us,5.664,1673.26611328125,0.042184051126241684,2776.337126986149
cv-valid-test/sample-000942.mp3,raisins are delicious,2,0,fifties,male,england,,,,
cv-valid-test/sample-000944.mp3,then she filled her vessel with water and left,1,0,fifties,male,us,,,,
cv-valid-test/sample-000945.mp3,naturally we have to do something about it,1,0,twenties,male,canada,3.72,1317.9346923828125,0.03916161134839058,2217.052291209163
cv-valid-test/sample-000946.mp3,there were raised voicesand some sort of struggle appeared to be going on ,3,0,fourties,male,scotland,,,,
cv-valid-test/sample-000950.mp3,her apartment is on the rd floor,1,0,twenties,male,canada,,,,
cv-valid-test/sample-000951.mp3,who are you he heard a voice ask him in spanish,6,0,twenties,male,us,,,,
cv-valid-test/sample-000952.mp3,brenda peters just escaped from the county jail,1,0,thirties,female,england,3.384,1863.589111328125,0.039733681827783585,2769.9552389574887
cv-valid-test/sample-000958.mp3,many of them had been right about what they said while some had been wrong,4,1,fourties,male,us,,,,
cv-valid-test/sample-000959.mp3,have a good trip,2,0,twenties,male,us,,,,
cv-valid-test/sample-000960.mp3,suddenly there is so much more time in a day because she no longer has to spend hours commuting,2,0,twenties,male,us,,,,
cv-valid-test/sample-000965.mp3,you already know all you need to know,1,0,fourties,male,us,12.048,1266.36572265625,0.0045655579306185246,3178.8565851968106
cv-valid-test/sample-000969.mp3,they was both too smart for us,1,0,fourties,male,us,,,,
cv-valid-test/sample-000973.mp3,most of my friends have already finished college,1,0,fourties,male,us,,,,
cv-valid-test/sample-000974.mp3,cables need insulation to prevent short circuits,1,0,thirties,male,us,,,,
cv-valid-test/sample-000976.mp3,somehow the paragraphs blurred into each other,1,0,thirties,male,england,,,,
cv-valid-test/sample-000977.mp3,what's so depressing about that,2,0,fourties,male,england,,,,
cv-valid-test/sample-000978.mp3,happy new year to you all,1,0,fourties,male,england,,,,
cv-valid-test/sample-000981.mp3,i hate to think what he'll say,1,0,thirties,male,us,,,,
cv-valid-test/sample-000982.mp3,these figures of wax look creepy,1,0,twenties,male,indian,,,,
cv-valid-test/sample-000984.mp3,he was able to get on his knees but he quickly slipped back,2,0,twenties,female,philippines,7.104,1367.1673583984375,0.004276530351489782,3049.523657724831
cv-valid-test/sample-000990.mp3,the space was spartan almost bare,2,0,thirties,male,southatlandtic,,,,
cv-valid-test/sample-000995.mp3,the night was warm and i was thirsty,2,0,fourties,female,england,,,,
cv-valid-test/sample-000996.mp3,fatima appeared at the entrance to the tent,4,1,sixties,female,african,,,,
cv-valid-test/sample-000997.mp3,the book that most interested the boy told the stories of the famous alchemists,1,0,fourties,male,us,,,,
cv-valid-test/sample-001000.mp3,the sun began its departure as well,2,0,thirties,male,canada,,,,
cv-valid-test/sample-001001.mp3,when the pan had cooled the monk and the boy looked at it dazzled,2,0,thirties,female,us,,,,
cv-valid-test/sample-001002.mp3,its lower end was still embedded,2,0,thirties,male,us,3.744,1762.958740234375,0.019495362415909767,3103.3094434564487
cv-valid-test/sample-001007.mp3,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war,3,0,fifties,male,malaysia,,,,
cv-valid-test/sample-001008.mp3,i heard a faint movement under my feet,1,0,twenties,male,indian,,,,
cv-valid-test/sample-001014.mp3,how can i ever face him,1,0,fifties,male,australia,,,,
cv-valid-test/sample-001018.mp3,the man was speaking the language of alchemy,3,0,fourties,male,england,,,,
cv-valid-test/sample-001019.mp3,just get me home,1,0,fourties,male,us,,,,
cv-valid-test/sample-001026.mp3,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,5,1,thirties,male,us,,,,
cv-valid-test/sample-001030.mp3,i wonder what molly put in those tacos,1,0,teens,other,england,2.688,1480.2838134765625,0.11008203029632568,1394.9994194710966
cv-valid-test/sample-001031.mp3,there's millions of ways,3,0,sixties,female,us,,,,
cv-valid-test/sample-001033.mp3,the lens was heavy but it had an amazing zoom,5,2,thirties,male,england,5.424,1791.53759765625,0.12909001111984253,4562.896480608629
cv-valid-test/sample-001036.mp3,and all's fair in love and war,1,0,fifties,male,australia,,,,
cv-valid-test/sample-001040.mp3,i saw him get it,1,0,thirties,male,australia,,,,
cv-valid-test/sample-001042.mp3,i remember how i sat on the table there in the blackness with patches of green and crimson swimming before my eyes,4,3,fourties,male,us,,,,
cv-valid-test/sample-001043.mp3,especially with an election coming up in a few days,3,0,thirties,male,us,3.312,1334.5965576171875,0.03073391132056713,2202.7349664084622
cv-valid-test/sample-001051.mp3,we'll save them for seed,1,0,thirties,male,us,,,,
cv-valid-test/sample-001052.mp3,they were people of the desert and clamored to hear his stories about the great cities,3,0,twenties,male,us,,,,
cv-valid-test/sample-001059.mp3,because its growth hormone runs away from sunlight,1,0,thirties,male,england,3.984,1470.851806640625,0.040637608617544174,2947.638961425869
cv-valid-test/sample-001060.mp3,lemon trees are not yellow it's just the fruit,2,0,twenties,male,us,,,,
cv-valid-test/sample-001064.mp3,vibrations of peace throughout the tent,3,0,twenties,female,england,,,,
cv-valid-test/sample-001067.mp3,a while ago i rode through the desert with a man who had books on alchemy,1,0,thirties,male,us,,,,
cv-valid-test/sample-001068.mp3,absolutely despicable that gingerbread men are forced to live in houses made of their own flesh,3,0,sixties,female,african,9.504,1335.845947265625,0.023668592795729637,2943.862644489773
cv-valid-test/sample-001071.mp3,the alchemist knocked on the gate of the monastery,2,0,twenties,male,indian,3.744,1415.374267578125,0.07009270042181015,2625.280291849238
cv-valid-test/sample-001075.mp3,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war,4,0,teens,female,us,,,,
cv-valid-test/sample-001077.mp3,i want you to help me turn myself into the wind the boy answered,3,0,twenties,male,indian,8.808,1634.2921142578125,0.11640584468841553,2341.2874679051665
cv-valid-test/sample-001080.mp3,i know why i want to get back to my flock he thought,8,0,twenties,male,us,,,,
cv-valid-test/sample-001081.mp3,continue in the direction of the pyramids said the alchemist,4,0,thirties,male,england,4.464,1434.0625,0.03267493471503258,1944.2806686013337
cv-valid-test/sample-001083.mp3,at that time it was quite clear in my own mind that the thing had come from the planet mars,6,1,twenties,male,us,5.928,1913.7469482421875,0.002804973628371954,3072.591291633611
cv-valid-test/sample-001086.mp3,i'm going into the desert the man answered turning back to his reading,3,0,sixties,female,african,4.152,1241.528076171875,0.02144690789282322,2704.6690088983046
cv-valid-test/sample-001087.mp3,it was no more exciting than an overturned carriage or a tree blown across the road,4,0,fifties,female,canada,6.816,1954.7052001953125,0.011879936791956425,3681.7775402187917
cv-valid-test/sample-001088.mp3,everyone seemed very excited,3,0,sixties,female,us,,,,
cv-valid-test/sample-001089.mp3,it's almost as if he had been here and left his mark he thought,9,0,twenties,male,us,,,,
cv-valid-test/sample-001092.mp3,did she discuss it with you,2,0,twenties,male,us,2.976,1903.393310546875,0.04724676162004471,3356.402832666765
cv-valid-test/sample-001094.mp3,it spread through the planet's atmosphere and obscured its more familiar features,2,10,thirties,male,us,,,,
cv-valid-test/sample-001095.mp3,i thought about whether we should find coins and models in it and so on,3,0,twenties,female,england,,,,
cv-valid-test/sample-001104.mp3,it must have fallen while i was sitting over there,5,1,teens,female,canada,,,,
cv-valid-test/sample-001106.mp3,as nice as blake's,2,1,thirties,male,us,2.256,1722.3497314453125,0.02496589720249176,3047.6810448365513
cv-valid-test/sample-001109.mp3,they both spoke the same language,3,0,fourties,male,us,,,,
cv-valid-test/sample-001113.mp3,an huge hole had been made by the impact of the projectile,4,0,sixties,female,african,6.408,1277.1865234375,0.02048902027308941,2408.997040085096
cv-valid-test/sample-001116.mp3,you can't take that desk out,1,0,fourties,male,us,,,,
cv-valid-test/sample-001118.mp3,scattered groups of people were hurrying from the direction of woking,3,0,thirties,female,australia,,,,
cv-valid-test/sample-001119.mp3,what are you talking about,1,0,fourties,male,us,3.024,1853.224609375,0.033821046352386475,3543.272884056053
cv-valid-test/sample-001125.mp3,it's just like any other day as far as i'm concerned,1,0,thirties,male,us,,,,
cv-valid-test/sample-001128.mp3,she looks as though she's going to come to,2,0,twenties,male,us,,,,
cv-valid-test/sample-001129.mp3,elizabeth charles is dead,2,0,thirties,female,us,4.752,1282.539794921875,0.002640546066686511,3887.989694265403
cv-valid-test/sample-001132.mp3,that he wanted to travel,2,0,thirties,female,african,3.144,1547.1641845703125,0.06036689877510071,4150.943680684747
cv-valid-test/sample-001146.mp3,but horses tire bit by bit,1,0,thirties,male,england,,,,
cv-valid-test/sample-001147.mp3,except for the dream,4,0,twenties,male,us,1.824,1576.6298828125,0.05036446824669838,2993.504678703347
cv-valid-test/sample-001148.mp3,the xylophone would just be a glockenspiel if it wasn't so metal,4,0,twenties,male,us,6.696,1657.94189453125,0.06738730520009995,2445.885567713858
cv-valid-test/sample-001150.mp3,you jump i jump,1,0,twenties,male,us,,,,
cv-valid-test/sample-001154.mp3,he's doing it because it's what he wants to do,3,0,fifties,male,us,4.344,1639.832275390625,0.050364840775728226,2549.5584367975466
cv-valid-test/sample-001159.mp3,i didn't come here to have you read my palm he said already regretting having come,2,0,seventies,male,australia,,,,
cv-valid-test/sample-001160.mp3,when i'm eating that's all i think about,1,0,thirties,male,us,3.456,1854.8670654296875,0.05244038626551628,2553.0901347041413
cv-valid-test/sample-001161.mp3,he heard a muffled grating sound and saw the black mark jerk forward an inch or so,5,0,thirties,male,us,,,,
cv-valid-test/sample-001164.mp3,about eleven i walked back to my home in maybury because nothing seemed to be happening,6,1,twenties,male,us,,,,
cv-valid-test/sample-001165.mp3,have a good time,1,0,twenties,male,us,,,,
cv-valid-test/sample-001174.mp3,but the marketplace was empty and he was far from home so he wept,2,0,fifties,male,us,5.856,1729.138671875,0.0451243594288826,2068.200739899439
cv-valid-test/sample-001178.mp3,i suppose i could,1,0,twenties,male,indian,,,,
cv-valid-test/sample-001183.mp3,aiding an escaped criminal,1,0,thirties,male,england,,,,
cv-valid-test/sample-001184.mp3,if you can concentrate always on the present you'll be a happy man,3,0,fourties,female,us,,,,
cv-valid-test/sample-001189.mp3,he got up early with the idea of finding it,3,0,fourties,female,us,,,,
cv-valid-test/sample-001191.mp3,is it all right,1,0,fifties,female,indian,2.136,1948.6026611328125,0.06888779252767563,2273.812242706632
cv-valid-test/sample-001193.mp3,they're starting to throw things,1,0,thirties,male,us,,,,
cv-valid-test/sample-001198.mp3,that's all i ask,1,0,teens,female,us,,,,
cv-valid-test/sample-001201.mp3,it was not clear who had the right of way since the traffic lights were off,2,0,teens,male,newzealand,3.624,1491.4266357421875,0.05384417250752449,1858.3326816693177
cv-valid-test/sample-001204.mp3,this is from the governor,2,0,twenties,male,us,2.856,1745.5321044921875,0.054222334176301956,4132.939921943242
cv-valid-test/sample-001205.mp3,i'm going to guide you across the desert the alchemist said,2,0,fifties,male,scotland,,,,
cv-valid-test/sample-001206.mp3,now you got me,2,0,thirties,male,australia,,,,
cv-valid-test/sample-001207.mp3,can i have one of those,1,0,twenties,male,indian,,,,
cv-valid-test/sample-001209.mp3,the sun began its departure as well,2,1,fourties,female,us,,,,
cv-valid-test/sample-001213.mp3,maybe she didn't even remember him,1,0,teens,male,us,,,,
cv-valid-test/sample-001215.mp3,whatever the thing observed one could find a connection with his experience of the moment,1,0,twenties,female,england,5.736,1867.40625,0.05217834934592247,3007.4259121020027
cv-valid-test/sample-001217.mp3,and he wasn't faring much better,2,1,twenties,male,us,,,,
cv-valid-test/sample-001224.mp3,but i felt miserable watching him wither away like a shriveled dandelion,1,0,thirties,male,england,,,,
cv-valid-test/sample-001227.mp3,why didn't i call you back,1,0,sixties,male,ireland,,,,
cv-valid-test/sample-001228.mp3,it was no more exciting than an overturned carriage or a tree blown across the road,1,0,fourties,female,us,4.728,1585.98974609375,0.0503389798104763,2220.8581444195524
cv-valid-test/sample-001229.mp3,i went stretching my legs clumsily and feeling my way in the dark,2,0,teens,male,us,5.256,1527.8179931640625,0.035949088633060455,2071.0398371957817
cv-valid-test/sample-001234.mp3,it seemed such a little thing so bright and small and still,7,0,fifties,male,us,5.256,1168.94775390625,0.1031251922249794,4348.162751645785
cv-valid-test/sample-001237.mp3,he left without saying goodbye to the crystal merchant,2,0,thirties,female,us,3.504,1272.0343017578125,0.047670572996139526,2445.7167775992616
cv-valid-test/sample-001239.mp3,they began to ride out over the sands with the moon lighting their way,1,0,twenties,male,indian,,,,
cv-valid-test/sample-001242.mp3,why should i be in any danger,1,0,thirties,male,england,,,,
cv-valid-test/sample-001244.mp3,four hundred and fifty dollars,1,0,twenties,male,us,,,,
cv-valid-test/sample-001245.mp3,the loafers and golf caddies were used to hanging out near the railway station,2,0,fourties,female,us,,,,
cv-valid-test/sample-001249.mp3,chickens are adorable,2,0,thirties,male,us,,,,
cv-valid-test/sample-001261.mp3,the animals were exhausted and the men talked among themselves less and less,5,0,fourties,female,us,7.464,1604.380126953125,0.02475663274526596,3576.196921935325
cv-valid-test/sample-001266.mp3,you have helped me the man continued to prepare his tea saying nothing,8,0,twenties,male,us,,,,
cv-valid-test/sample-001267.mp3,i've got a weakness,2,0,fifties,male,wales,2.328,1281.1884765625,0.018832538276910782,2921.02905442763
cv-valid-test/sample-001270.mp3,ogilvy told him everything that he had seen,4,0,thirties,female,canada,,,,
cv-valid-test/sample-001273.mp3,one can imagine these two covered with sand running up the little street in the bright sunlight,1,0,fourties,male,us,9.264,1198.258544921875,0.017986631020903587,1958.2924276731026
cv-valid-test/sample-001276.mp3,it was only when i got this close to it that the strangeness of it was at all evident to me,3,0,fourties,male,us,,,,
cv-valid-test/sample-001279.mp3,the quicker the better,1,0,twenties,male,us,,,,
cv-valid-test/sample-001283.mp3,who gets your vote,1,0,thirties,female,england,1.944,1806.880859375,0.05096058174967766,3090.76057328741
cv-valid-test/sample-001285.mp3,it was sprayed in red with yellow edges,1,0,fifties,female,australia,,,,
cv-valid-test/sample-001288.mp3,it left a greenish streak that glowed for some seconds,1,0,twenties,male,england,,,,
cv-valid-test/sample-001291.mp3,it must be some kind of a gag,1,0,thirties,male,us,3.264,1880.9873046875,0.05869341641664505,3926.435114988781
cv-valid-test/sample-001294.mp3,i think they perceived that nothing was to be done at the moment,3,0,fourties,male,us,,,,
cv-valid-test/sample-001295.mp3,it would kill you,3,0,twenties,male,england,,,,
cv-valid-test/sample-001302.mp3,no doubt the impact had caused a flash of fire,3,0,thirties,male,canada,3.624,1589.8157958984375,0.11302477866411209,1695.637013272557
cv-valid-test/sample-001306.mp3,before the boy could reply a butterfly appeared and fluttered between him and the old man,2,0,fifties,male,england,8.352,1577.273681640625,0.01992645114660263,2043.656170778596
cv-valid-test/sample-001310.mp3,you'll get your money in sixty days,1,0,seventies,male,us,,,,
cv-valid-test/sample-001316.mp3,it looked like a rusty gas float,3,0,twenties,male,us,,,,
cv-valid-test/sample-001318.mp3,there's no danger the boy said when they had moved on past the encampment,3,0,thirties,female,canada,5.784,1275.494140625,0.041169069707393646,3337.0096770956397
cv-valid-test/sample-001323.mp3,there were thirty girls on the soccer field,1,0,thirties,male,england,,,,
cv-valid-test/sample-001327.mp3,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him,3,0,thirties,male,england,,,,
cv-valid-test/sample-001328.mp3,i could eat a horse,1,0,twenties,male,us,,,,
cv-valid-test/sample-001331.mp3,i told you to practice,1,0,thirties,male,us,,,,
cv-valid-test/sample-001333.mp3,the only shadow was that of the few scattered pine trees,3,1,teens,male,england,6.912,1759.8843994140625,0.18461279571056366,1497.2254198125233
cv-valid-test/sample-001335.mp3,it was the pure language of the world,4,0,twenties,male,us,5.664,806.7947387695312,0.06895127147436142,1532.5616170361143
cv-valid-test/sample-001336.mp3,another trick the boy thought,1,0,thirties,male,us,,,,
cv-valid-test/sample-001337.mp3,so he could not be hasty nor impatient,3,0,twenties,male,england,,,,
cv-valid-test/sample-001342.mp3,that song reminds me of my childhood,1,0,sixties,male,australia,,,,
cv-valid-test/sample-001348.mp3,two days later the merchant spoke to the boy about the display,3,0,thirties,male,newzealand,,,,
cv-valid-test/sample-001355.mp3,i know what you're feeling,1,0,fifties,male,us,,,,
cv-valid-test/sample-001357.mp3,whom are you calling now,1,0,fifties,female,indian,2.496,1750.5269775390625,0.08466155081987381,1671.9585061969012
cv-valid-test/sample-001358.mp3,but the merchant understood what the boy had said,1,0,teens,female,england,,,,
cv-valid-test/sample-001365.mp3,i was sent down here to clean house,1,0,fifties,male,australia,,,,
cv-valid-test/sample-001367.mp3,it was dropping off in flakes and raining down on the sand,2,0,thirties,female,us,,,,
cv-valid-test/sample-001368.mp3,i think we were wrong about sally having the money,1,0,thirties,male,us,,,,
cv-valid-test/sample-001370.mp3,it was starlight and i explained the signs of the zodiac to her,3,0,twenties,male,us,4.224,1699.1453857421875,0.03321906924247742,1968.4241512997867
cv-valid-test/sample-001376.mp3,i'm going to hate those who have found their treasure because i never found mine,1,0,fourties,female,us,,,,
cv-valid-test/sample-001377.mp3,the boy noticed that the owner of the bar stood nearby listening attentively to their conversation,3,0,sixties,male,australia,,,,
cv-valid-test/sample-001379.mp3,i thought that was peter parker,1,0,twenties,male,us,,,,
cv-valid-test/sample-001380.mp3,but everything had changed,3,0,twenties,male,us,,,,
cv-valid-test/sample-001383.mp3,i could see something in their faces,1,0,fourties,male,us,,,,
cv-valid-test/sample-001388.mp3,here's two thousand dollars,1,0,fifties,female,australia,,,,
cv-valid-test/sample-001393.mp3,it's called the principle of favorability,1,0,thirties,male,england,,,,
cv-valid-test/sample-001397.mp3,there was a murmur from the crowd,1,0,fourties,female,african,3.408,1905.031494140625,0.016184428706765175,4044.7465425343094
cv-valid-test/sample-001398.mp3,well then why do we need all these books the boy asked,2,0,fourties,male,us,,,,
cv-valid-test/sample-001399.mp3,the boy's heart began to speak of fear,1,0,teens,male,indian,,,,
cv-valid-test/sample-001403.mp3,who you holding out on,1,0,thirties,male,us,3.984,1613.97900390625,0.05690576508641243,2081.672986106995
cv-valid-test/sample-001405.mp3,my dog is an alsatian we call her 'poppy',1,0,twenties,male,england,,,,
cv-valid-test/sample-001408.mp3,that sobered him a little,10,0,fifties,male,us,,,,
cv-valid-test/sample-001413.mp3,what's in that desk,1,0,twenties,male,us,,,,
cv-valid-test/sample-001415.mp3,the invaders carried the name everywhere the beautiful girl spoke of the invaders with pride,2,0,twenties,female,us,,,,
cv-valid-test/sample-001416.mp3,but the boy couldn't even speak,6,1,twenties,male,us,,,,
cv-valid-test/sample-001417.mp3,it seemed he had made the long journey for nothing,7,0,sixties,male,us,,,,
cv-valid-test/sample-001418.mp3,will you get out and let me handle this,1,0,twenties,female,canada,,,,
cv-valid-test/sample-001420.mp3,but the tradition also says that we should believe the messages of the desert,3,0,thirties,male,us,,,,
cv-valid-test/sample-001421.mp3,it would have been visible to me had i only looked up as it passed,2,0,thirties,male,us,,,,
cv-valid-test/sample-001425.mp3,they also began to feel that they knew a better way than others had,3,0,sixties,female,canada,6.216,1746.0238037109375,0.007229316513985395,4391.399630818336
cv-valid-test/sample-001428.mp3,but he granted the travelers three days,1,0,seventies,male,england,,,,
cv-valid-test/sample-001430.mp3,whose turn is it,1,0,twenties,male,england,,,,
cv-valid-test/sample-001431.mp3,hires two personal trainers and make one of them train the other one,11,0,teens,male,canada,,,,
cv-valid-test/sample-001435.mp3,you'll find us everywhere,3,0,twenties,female,us,,,,
cv-valid-test/sample-001439.mp3,don't ask me why i don't know why,2,0,twenties,male,us,,,,
cv-valid-test/sample-001440.mp3,most meteorites are more or less rounded,12,1,twenties,male,wales,3.792,1750.758056640625,0.053083740174770355,3119.9933492140517
cv-valid-test/sample-001446.mp3,that life may always have flavor,1,0,fifties,male,us,3.576,1753.8443603515625,0.045215196907520294,4030.0434489888903
cv-valid-test/sample-001448.mp3,the only shadow was that of the few scattered pine trees,1,0,fourties,male,australia,4.656,2207.474853515625,0.06818164885044098,3831.166561630362
cv-valid-test/sample-001450.mp3,we need to hurry,1,0,fifties,male,england,,,,
cv-valid-test/sample-001452.mp3,he wanted to forget about the vision and return to his meditation,4,1,twenties,male,indian,,,,
cv-valid-test/sample-001453.mp3,a thin circle of bright metal showed between the top and the body of the cylinder,5,1,fourties,male,ireland,6.288,1715.3675537109375,0.013379860669374466,2579.515359804552
cv-valid-test/sample-001458.mp3,in spite of this i still believed that there were men in mars,3,1,thirties,male,england,3.264,1458.169677734375,0.006315397564321756,3300.6334021423027
cv-valid-test/sample-001460.mp3,he saw the boy appear from the other side of the dunes,3,0,twenties,female,us,,,,
cv-valid-test/sample-001461.mp3,the boy waited and then interrupted the old man just as he himself had been interrupted,2,0,twenties,male,indian,,,,
cv-valid-test/sample-001462.mp3,we don't know what's in the confounded thing do you,4,2,sixties,female,us,,,,
cv-valid-test/sample-001464.mp3,we should segregate the participants by age,1,0,fifties,female,indian,,,,
cv-valid-test/sample-001474.mp3,who are you he heard a voice ask him in spanish,2,0,thirties,female,indian,3.624,1971.28564453125,0.0012639269698411226,3760.787138995915
cv-valid-test/sample-001478.mp3,and he hadn't perceived them because he had become accustomed to them,1,0,fourties,male,indian,,,,
cv-valid-test/sample-001480.mp3,she accused an exconvict of stalking and sexual assault,1,0,thirties,male,england,,,,
cv-valid-test/sample-001484.mp3,he thought of the woman who had trusted in the desert,3,0,twenties,male,us,,,,
cv-valid-test/sample-001490.mp3,how do you like her,1,0,twenties,male,us,,,,
cv-valid-test/sample-001491.mp3,a sight for sore eyes,2,0,fourties,male,us,,,,
cv-valid-test/sample-001494.mp3,how long is what,1,0,teens,female,canada,2.424,1387.3726806640625,0.07668402045965195,2796.4700247109727
